SID,YEAR,MONTH,DAY,LAKE,STATE_PROV,SITE,ST_SITE,LATITUDE,LONGITUDE,GRID,STAT_DIST,LS_MGMT,SPECIES,STRAIN,NO_STOCKED,YEAR_CLASS,STAGE,AGEMONTH,MARK,MARK_EFF,TAG_NO,TAG_RET,LENGTH,WEIGHT,CONDITION,LOT_CODE,STOCK_METH,AGENCY,VALIDATION,NOTES
20120535,2011,4,19,MI,MI,"ELK RIVER, ELK RIVER",,,,816,MM4,,BNT,GC,11250,2010,y,,NC,,,,116.6,214.4,1,P-BNT-GC-D-09-OD-HA,u,MIDNR,,State Plant
20120536,2011,4,19,MI,MI,"WHITE LAKE CHANNEL, MONTAGUE",,,,1710,MM7,,BNT,WR,9500,2010,y,,NC,,,,178.6,689.6,1,P-BNT-WR-D-09-OD-HA,u,MIDNR,,State Plant
20120537,2011,4,19,MI,MI,"WHITE LAKE CHANNEL, MONTAGUE",,,,1710,MM7,,BNT,WR,9500,2010,y,,NC,,,,178.6,689.6,1,P-BNT-WR-D-09-OD-HA,u,MIDNR,,State Plant
20120543,2011,4,21,MI,MI,"BARK RIVER, BARK RIVER @ M-35/FULLER PARK",,,,405,MM1,,BNT,GC,11000,2010,y,,NC,,,,169,585.1,0,P-BNT-GC-D-09-OD-TH,u,MIDNR,,State Plant
20120544,2011,4,21,MI,MI,"BARK RIVER, BARK RIVER @ M-35/FULLER PARK",,,,405,MM1,,BNT,GC,11000,2010,y,,NC,,,,169,585.1,0,P-BNT-GC-D-09-OD-TH,u,MIDNR,,State Plant
20120545,2011,4,22,MI,MI,"ARCADIA LAKE, ARCADIA MARINA",,,,1111,MM6,,BNT,SR,13500,2010,y,,NC,,,,119.9,274,1,P-BNT-SR-D-09-OD-HA,u,MIDNR,,State Plant
20120550,2011,4,25,MI,MI,"BOYNE RIVER, BOYNE RIVER",,,,616,MM3,,BNT,SR,2700,2010,y,,NC,,,,100,28.4,1,P-BNT-SR-W-09-OD,u,MIDNR,,State Plant
20120558,2011,4,28,MI,MI,"MANISTIQUE RIVER, CITY OF MANISTIQUE PAS",,,,211,MM2,,BNT,GC,10000,2010,y,,NC,,,,173,561.8,0,P-BNT-GC-D-09-OD-TH,u,MIDNR,,State Plant
20120559,2011,5,2,MI,MI,"LAKE MICHIGAN, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,SR,14000,2010,y,,LV,,,,108,183.6,1,P-BNT-SR-W-09-OD,u,MIDNR,,State Plant
20120560,2011,5,2,MI,MI,"LAKE MICHIGAN, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,WR,4666,2010,y,,RV,,,,195,472.4,1,P-BNT-WR-D-09-OD,u,MIDNR,,State Plant
20120561,2011,5,2,MI,MI,"LAKE MICHIGAN, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,WR,9334,2010,y,,RV,,,,195,945,1,P-BNT-WR-D-09-OD,u,MIDNR,,State Plant
20120581,2011,5,25,MI,MI,"LAKE MICHIGAN, GREEN BAY-HALLSTEADS RESORT (KOBASIC'S)",,,,505,MM1,,BNT,WR,11400,2010,y,,RV,,,,174.2,765.2,1,P-BNT-WR-D-09-OD-HA,u,MIDNR,,State Plant
20120582,2011,5,25,MI,MI,"LAKE MICHIGAN, GREEN BAY-HALLSTEADS RESORT (KOBASIC'S)",,,,505,MM1,,BNT,SR,14250,2010,y,,LV,,,,141,478.2,1,P-BNT-SR-D-09-OD-HA,u,MIDNR,,State Plant
20120583,2011,5,25,MI,MI,"LAKE MICHIGAN, GREEN BAY-HALLSTEADS RESORT (KOBASIC'S)",,,,505,MM1,,BNT,WR,2850,2010,y,,RV,,,,174.2,191.3,1,P-BNT-WR-D-09-OD-HA,u,MIDNR,,State Plant
