SID,YEAR,MONTH,DAY,LAKE,STATE_PROV,SITE,ST_SITE,LATITUDE,LONGITUDE,GRID,STAT_DIST,LS_MGMT,SPECIES,STRAIN,NO_STOCKED,YEAR_CLASS,STAGE,AGEMONTH,MARK,MARK_EFF,TAG_NO,TAG_RET,LENGTH,WEIGHT,CONDITION,LOT_CODE,STOCK_METH,AGENCY,VALIDATION,NOTES
20140625,2013,4,2,MI,MI,"Betsie River, COAST GUARD STATION",,,,1011,MM5,,BNT,WR,15550,2012,y,,RV,,,,169.5,984.2,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140626,2013,4,3,MI,MI,"Lake Michigan, GREILICKVILLE-BREWERY CREEK",,,,915,MM4,,BNT,WR,14875,2012,y,,NC,,,,170,992,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140627,2013,4,3,MI,MI,"Lake Michigan, GREILICKVILLE-BREWERY CREEK",,,,915,MM4,,BNT,WR,14875,2012,y,,NC,,,,172,1025.4,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140628,2013,4,3,MI,MI,"Lake Michigan, W GD TRAVERSE BAY-BOWERS HARB",,,,815,MM4,,BNT,WR,14875,2012,y,,NC,,,,174,1058.8,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140629,2013,4,3,MI,MI,"Kalamazoo River (Saugatuck), Kalamazoo River - Saugatuck",,,,2111,MM8,,BNT,GC,19900,2012,y,,NC,,,,126.5,450.2,,P-BNT-GC-D-11-OD-HA,u,MIDNR,,State Plant
20140631,2013,4,3,MI,MI,"Betsie River, COAST GUARD STATION",,,,1011,MM5,,BNT,SR,15550,2012,y,,LV,,,,117.2,296.8,,P-BNT-SR-D-11-OD-HA,u,MIDNR,,State Plant
20140634,2013,4,4,MI,MI,"Lake Michigan, W GD TRAVERSE BAY-BOWERS HARB",,,,815,MM4,,BNT,WR,13600,2012,y,,NC,,,,177,1012.4,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140635,2013,4,4,MI,MI,"Lake Michigan - Ludington Harbor, CAR FERRY",,,,1410,MM6,,BNT,SR,28100,2012,y,,LV,,,,112.9,479.6,,P-BNT-SR-D-11-OD-HA,u,MIDNR,,State Plant
20140636,2013,4,4,MI,MI,"Lake Michigan - Ludington Harbor, CAR FERRY",,,,1410,MM6,,BNT,WR,14050,2012,y,,RV,,,,163.8,802.8,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140637,2013,4,4,MI,MI,"Lake Michigan, W GD TRAVERSE BAY-BOWERS HARB",,,,815,MM4,,BNT,WR,13600,2012,y,,NC,,,,177,1012.4,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140638,2013,4,4,MI,MI,"Lake Michigan, W GD TRAVERSE BAY-BOWERS HARB",,,,815,MM4,,BNT,WR,13600,2012,y,,NC,,,,177,1012.4,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140640,2013,4,4,MI,MI,"Lake Michigan - Ludington Harbor, CAR FERRY",,,,1410,MM6,,BNT,WR,14050,2012,y,,RV,,,,163.8,802.8,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140646,2013,4,8,MI,MI,"Lake Michigan, W GD TRAVERSE BAY-BOWERS HARB",,,,815,MM4,,BNT,WR,3909,2012,y,,NC,,,,137.4,284.55,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140648,2013,4,8,MI,MI,"Saint Joseph River, ST. JOSEPH RIVER",,,,2509,MM8,,BNT,SR,20800,2012,y,,NC,,,,115.4,371.7,,P-BNT-SR-D-11-OD,u,MIDNR,,State Plant
20140649,2013,4,8,MI,MI,"Black River (South Haven), SOUTH HAVEN",,,,2311,MM8,,BNT,SR,8875,2012,y,,NC,,,,115.4,158.6,,P-BNT-SR-D-11-OD,u,MIDNR,,State Plant
20140653,2013,4,9,MI,MI,"Grand River, CITY MARINA",,,,1911,MM7,,BNT,GC,15700,2012,y,,NC,,,,129.6,382,,P-BNT-GC-D-11-OD-HA,u,MIDNR,,State Plant
20140657,2013,4,10,MI,MI,"Galien River, RED ARROW HWY",,,,2708,MM8,,BNT,GC,18000,2012,y,,NC,,,,136.8,515.7,,P-BNT-GC-D-11-OD-HA,u,MIDNR,,State Plant
20140658,2013,4,10,MI,MI,"Lake Michigan, GREEN BAY-HALLSTEADS RESORT (Kobasic's)",,,,505,MM1,,BNT,WR,11400,2012,y,,RV,,,,170.6,735.6,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140659,2013,4,11,MI,MI,"Bear River, Sheridan Road",,,,519,MM3,,BNT,WR,1400,2012,y,,NC,,,,180,12.66,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140660,2013,4,11,MI,MI,"Elk River, ELK RIVER",,,,816,MM4,,BNT,WR,12000,2012,y,,NC,,,,180,948.4,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140668,2013,4,15,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,BNT,GC,11400,2012,y,,NC,,,,149,422.2,,P-BNT-GC-D-11-OD-TH,u,MIDNR,,State Plant
20140670,2013,4,15,MI,MI,"White Lake Channel, MONTAGUE",,,,1710,MM7,,BNT,WR,13400,2012,y,,NC,,,,176.4,948.4,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140671,2013,4,15,MI,MI,"White Lake Channel, MONTAGUE",,,,1710,MM7,,BNT,WR,6680,2012,y,,NC,,,,176.4,474.2,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140672,2013,4,15,MI,MI,"Muskegon Lake Outlet, MUSKEGON LAKE OUTLET",,,,1810,MM7,,BNT,WR,6680,2012,y,,NC,,,,176.4,474.2,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140673,2013,4,15,MI,MI,"Muskegon Lake Outlet, MUSKEGON LAKE OUTLET",,,,1810,MM7,,BNT,WR,13360,2012,y,,NC,,,,176.4,948.4,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140681,2013,4,17,MI,MI,"Macatawa River, HOLLAND",,,,2111,MM8,,BNT,GC,25000,2012,y,,NC,,,,141.6,793.6,,P-BNT-GC-D-11-OD-HA,u,MIDNR,,State Plant
20140682,2013,4,17,MI,MI,"Lake Michigan, GREEN BAY-HALLSTEADS RESORT (Kobasic's)",,,,505,MM1,,BNT,WR,2850,2012,y,,RV,,,,170.6,183.9,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140683,2013,4,17,MI,MI,"Lake Michigan, GREEN BAY-HALLSTEADS RESORT (Kobasic's)",,,,505,MM1,,BNT,SR,14250,2012,y,,LV,,,,110,233.7,,P-BNT-SR-D-11-OD-HA,u,MIDNR,,State Plant
20140686,2013,4,18,MI,MI,"Lake Michigan, L TRAVERSE BAY-PETOSKEY",,,,519,MM3,,BNT,GC,16010,2012,y,,NC,,,,154,651,,P-BNT-GC-D-11-OD-TH,u,MIDNR,,State Plant
20140687,2013,4,19,MI,MI,"Arcadia Lake, Arcadia Marina",,,,1111,MM6,,BNT,GC,16245,2012,y,,NC,,,,140,498.3,,P-BNT-GC-D-11-OD-HA,u,MIDNR,,State Plant
20140697,2013,4,24,MI,MI,"Bark River, BARK RIVER @ M-35/FULLER PARK",,,,405,MM1,,BNT,WR,12500,2012,y,,NC,,,,176,918,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140698,2013,4,24,MI,MI,"Bark River, BARK RIVER @ M-35/FULLER PARK",,,,405,MM1,,BNT,WR,9000,2012,y,,NC,,,,176,661.2,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140699,2013,4,26,MI,MI,"Pentwater River, PENTWATER CHANNEL",,,,1510,MM6,,BNT,WR,10050,2012,y,,NC,,,,171.3,652.5,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140700,2013,4,26,MI,MI,"Pentwater River, PENTWATER CHANNEL",,,,1510,MM6,,BNT,WR,10050,2012,y,,NC,,,,182.7,791.3,,P-BNT-WR-D-11-OD-HA,u,MIDNR,,State Plant
20140701,2013,4,26,MI,MI,"Bark River, BARK RIVER @ M-35/FULLER PARK",,,,405,MM1,,BNT,WR,12500,2012,y,,NC,,,,176,918,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140708,2013,5,1,MI,MI,"Lake Michigan, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,SR,14000,2012,y,,LV,,,,128,322.8,,P-BNT-SR-D-11-OD,u,MIDNR,,State Plant
20140709,2013,5,1,MI,MI,"Lake Michigan, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,WR,11200,2012,y,,RV,,,,185,883.2,,P-BNT-WR-D-11-OD,u,MIDNR,,State Plant
20140711,2013,5,2,MI,MI,"Lake Michigan, GREEN BAY-HALLSTEADS RESORT (Kobasic's)",,,,505,MM1,,BNT,GC,11000,2012,y,,NC,,,,160,506.9,,P-BNT-GC-D-11-OD-TH,u,MIDNR,,State Plant
20140712,2013,5,2,MI,MI,"Manistee River, RIVER STREET",,,,1211,MM6,,BNT,SR,20000,2012,y,,NC,,,,125,426.5,,P-BNT-SR-D-11-OD,u,MIDNR,,State Plant
20140713,2013,5,2,MI,MI,"Lake Michigan, GREEN BAY-HALLSTEADS RESORT (Kobasic's)",,,,505,MM1,,BNT,GC,11000,2012,y,,NC,,,,160,504.6,,P-BNT-GC-D-11-OD-TH,u,MIDNR,,State Plant
20140718,2013,5,8,MI,MI,"Lake Michigan, L TRAVERSE BAY-PETOSKEY",,,,519,MM3,,BNT,SR,2035,2012,y,,NC,,,,126,50.2,,P-BNT-SR-D-11-OD,u,MIDNR,,State Plant
20140732,2013,6,5,MI,MI,"Muskegon River, THORNAPPLE AVE.",,,,1810,MM7,,BNT,GC,1021,2012,y,,NC,,,,160,46.2,,P-BNT-GC-D-11-OD-TH,u,MIDNR,,State Plant
